addr,end,name,source,flag
0x0023DC,0x0023E4,FUN_0023dc,derived,
0x0023E4,0x0023F4,FUN_0023e4,derived,
0x0023F4,0x002404,FUN_0023f4,derived,
0x002404,0x002420,FUN_002404,derived,
0x002420,0x002430,complement_shift_u8,ghidra-hand-xmap,
0x002430,0x002440,FUN_002430,derived,
0x002440,0x002460,FUN_002440,derived,
0x002460,0x002478,add16bitSaturate_ADD1_ADD2,ghidra-hand-xmap,
0x002478,0x002490,addSaturate8Bit,ghidra-hand-xmap,
0x002490,0x0024C0,FUN_002490,derived,
0x0024C0,0x0024D0,FUN_0024c0,derived,
0x0024D0,0x002500,FUN_0024d0,derived,
0x002500,0x002510,FUN_002500,derived,
0x002510,0x0025C8,FUN_002510,derived,
0x0025C8,0x0025F4,FUN_0025c8,derived,
0x0025F4,0x002624,FUN_0025f4,derived,
0x002624,0x002658,FUN_002624,derived,
0x002658,0x002678,FUN_002658,derived,
0x002678,0x002690,FUN_002678,derived,
0x002690,0x0026B0,FUN_002690,derived,
0x0026B0,0x0026D0,FUN_0026b0,derived,
0x0026D0,0x0026F4,FUN_0026d0,derived,
0x0026F4,0x003238,FUN_0026f4,derived,
0x003238,0x003280,FUN_003238,derived,
0x003280,0x003588,FUN_003280,derived,
0x003588,0x0035CC,FUN_003588,derived,
0x0035CC,0x0035EE,FUN_0035cc,derived,
0x0035EE,0x003610,FUN_0035ee,derived,
0x003610,0x00366E,FUN_003610,derived,
0x00366E,0x00375C,FUN_00366e,derived,
0x00375C,0x003848,FUN_00375c,derived,
0x003848,0x003854,FUN_003848,derived,
0x003854,0x003920,FUN_003854,derived,
0x003920,0x003934,getSR,ghidra-hand-xmap,
0x003934,0x003954,setSR,ghidra-hand-xmap,
0x003954,0x003964,FUN_003954,derived,
0x003964,0x0039BA,FUN_003964,derived,
0x0039BA,0x003A28,FUN_0039ba,derived,
0x003A28,0x003AC0,consistencyCheck,ghidra-hand-xmap,
0x003AC0,0x003AD8,FUN_003ac0,derived,
0x003AD8,0x003BF4,FUN_003ad8,derived,
0x003BF4,0x003C00,FUN_003bf4,derived,
0x003C00,0x003C2A,FUN_003c00,derived,
0x003C2A,0x003C58,FUN_003c2a,derived,
0x003C58,0x003C80,FUN_003c58,derived,
0x003C80,0x003D48,task_priority_scheduler,ghidra-hand-xmap,
0x003D48,0x003D50,FUN_003d48,derived,
0x003D50,0x003D58,FUN_003d50,derived,
0x003D58,0x003DAC,task_completion_handler,ghidra-hand-xmap,
0x003DAC,0x003DB0,FUN_003dac,derived,
0x003DB0,0x003E10,FUN_003db0,derived,
0x003E10,0x003EC0,FUN_003e10,derived,
0x003EC0,0x003F10,FUN_003ec0,derived,
0x003F10,0x003F88,FUN_003f10,derived,
0x003F88,0x003F8C,FUN_003f88,derived,
0x003F8C,0x003F90,FUN_003f8c,derived,
0x003F90,0x003F9C,FUN_003f90,derived,
0x003F9C,0x003FA8,FUN_003f9c,derived,
0x003FA8,0x003FB0,FUN_003fa8,derived,
0x003FB0,0x003FE8,FUN_003fb0,derived,
0x003FE8,0x00409C,FUN_003fe8,derived,
0x00409C,0x004144,FUN_00409c,derived,
0x004144,0x00420C,mod32_signed,ghidra-hand-xmap,
0x00420C,0x004218,FUN_00420c,derived,
0x004218,0x00426C,FUN_004218,derived,
0x00426C,0x0042B0,FUN_00426c,derived,
0x0042B0,0x0042E8,FUN_0042b0,derived,
0x0042E8,0x004332,FUN_0042e8,derived,
0x004332,0x0043C0,FUN_004332,derived,
0x0043C0,0x0043C8,FUN_0043c0,derived,
0x0043C8,0x004446,FUN_0043c8,derived,
0x004446,0x0044C0,FUN_004446,derived,
0x0044C0,0x0044E0,FUN_0044c0,derived,
0x0044E0,0x0044EC,FUN_0044e0,derived,
0x0044EC,0x00450A,FUN_0044ec,derived,
0x00450A,0x004582,FUN_00450a,derived,
0x004582,0x00467A,FUN_004582,derived,
0x00467A,0x0046CC,FUN_00467a,derived,
0x0046CC,0x004740,checkFloatValidity?,ghidra-hand-xmap,
0x004740,0x00481C,FUN_004740,derived,
0x00481C,0x0048C8,FUN_00481c,derived,
0x0048C8,0x004938,FUN_0048c8,derived,
0x004938,0x00493C,FUN_004938,derived,
0x00493C,0x004940,FUN_00493c,derived,
0x004940,0x004990,FUN_004940,derived,
0x004990,0x004AC0,FUN_004990,derived,
0x004AC0,0x004AEC,FUN_004ac0,derived,
0x004AEC,0x004AF4,FUN_004aec,derived,
0x004AF4,0x004AF8,FUN_004af4,derived,
0x004AF8,0x004B00,FUN_004af8,derived,
0x004B00,0x004B04,FUN_004b00,derived,
0x004B04,0x004B08,FUN_004b04,derived,
0x004B08,0x004B0C,FUN_004b08,derived,
0x004B0C,0x004B10,FUN_004b0c,derived,
0x004B10,0x004B14,FUN_004b10,derived,
0x004B14,0x004B18,FUN_004b14,derived,
0x004B18,0x004B24,FUN_004b18,derived,
0x004B24,0x004B34,FUN_004b24,derived,
0x004B34,0x004B44,FUN_004b34,derived,
0x004B44,0x004BBC,FUN_004b44,derived,
0x004BBC,0x004C14,setRegister_REG_BIT_VAL,ghidra-hand-xmap,
0x004C14,0x004C70,FUN_004c14,derived,
0x004C70,0x004C76,FUN_004c70,derived,
0x004C76,0x004C7A,FUN_004c76,derived,
0x004C7A,0x004C80,FUN_004c7a,derived,
0x004C80,0x004CBA,FUN_004c80,derived,
0x004CBA,0x004CF8,FUN_004cba,derived,
0x004CF8,0x004D36,FUN_004cf8,derived,
0x004D36,0x004DF2,setRegisters,ghidra-hand-xmap,
0x004DF2,0x004DF6,FUN_004df2,derived,
0x004DF6,0x004E0E,FUN_004df6,derived,
0x004E0E,0x004E12,FUN_004e0e,derived,
0x004E12,0x004E16,FUN_004e12,derived,
0x004E16,0x004E1A,FUN_004e16,derived,
0x004E1A,0x004E74,FUN_004e1a,derived,
0x004E74,0x004F08,FUN_004e74,derived,
0x004F08,0x004FDE,FUN_004f08,derived,
0x004FDE,0x005028,FUN_004fde,derived,
0x005028,0x00502C,FUN_005028,derived,
0x00502C,0x00503A,writeWatchdog_disable?,ghidra-hand-xmap,
0x00503A,0x00503E,FUN_00503a,derived,
0x00503E,0x005042,FUN_00503e,derived,
0x005042,0x005046,FUN_005042,derived,
0x005046,0x00505E,FUN_005046,derived,
0x00505E,0x005062,FUN_00505e,derived,
0x005062,0x005066,FUN_005062,derived,
0x005066,0x00506A,FUN_005066,derived,
0x00506A,0x0050AE,FUN_00506a,derived,
0x0050AE,0x0050B2,FUN_0050ae,derived,
0x0050B2,0x0051D0,FUN_0050b2,derived,
0x0051D0,0x005232,FUN_0051d0,derived,
0x005232,0x005286,FUN_005232,derived,
0x005286,0x00528E,FUN_005286,derived,
0x00528E,0x005292,FUN_00528e,derived,
0x005292,0x0052B0,FUN_005292,derived,
0x0052B0,0x005360,FUN_0052b0,derived,
0x005360,0x0053DE,FUN_005360,derived,
0x0053DE,0x0053EA,FUN_0053de,derived,
0x0053EA,0x0053F6,FUN_0053ea,derived,
0x0053F6,0x005402,FUN_0053f6,derived,
0x005402,0x00540E,FUN_005402,derived,
0x00540E,0x00541A,FUN_00540e,derived,
0x00541A,0x005426,FUN_00541a,derived,
0x005426,0x005432,FUN_005426,derived,
0x005432,0x00543E,FUN_005432,derived,
0x00543E,0x00544C,FUN_00543e,derived,
0x00544C,0x00548C,FUN_00544c,derived,
0x00548C,0x00549A,FUN_00548c,derived,
0x00549A,0x0054A8,FUN_00549a,derived,
0x0054A8,0x0054B2,FUN_0054a8,derived,
0x0054B2,0x0054BE,FUN_0054b2,derived,
0x0054BE,0x0054CA,FUN_0054be,derived,
0x0054CA,0x0054D6,FUN_0054ca,derived,
0x0054D6,0x0054E2,FUN_0054d6,derived,
0x0054E2,0x0054EE,FUN_0054e2,derived,
0x0054EE,0x005502,FUN_0054ee,derived,
0x005502,0x00550E,FUN_005502,derived,
0x00550E,0x00551A,FUN_00550e,derived,
0x00551A,0x005526,FUN_00551a,derived,
0x005526,0x005532,FUN_005526,derived,
0x005532,0x00553E,FUN_005532,derived,
0x00553E,0x00554A,FUN_00553e,derived,
0x00554A,0x005556,FUN_00554a,derived,
0x005556,0x00557C,FUN_005556,derived,
0x00557C,0x0055B8,FUN_00557c,derived,
0x0055B8,0x0055CA,FUN_0055b8,derived,
0x0055CA,0x0055DC,FUN_0055ca,derived,
0x0055DC,0x0055EE,FUN_0055dc,derived,
0x0055EE,0x005600,FUN_0055ee,derived,
0x005600,0x005612,FUN_005600,derived,
0x005612,0x005624,FUN_005612,derived,
0x005624,0x005636,FUN_005624,derived,
0x005636,0x005648,FUN_005636,derived,
0x005648,0x005654,FUN_005648,derived,
0x005654,0x005660,FUN_005654,derived,
0x005660,0x00566C,FUN_005660,derived,
0x00566C,0x005678,FUN_00566c,derived,
0x005678,0x005684,FUN_005678,derived,
0x005684,0x005692,FUN_005684,derived,
0x005692,0x0057A6,FUN_005692,derived,
0x0057A6,0x0057B4,FUN_0057a6,derived,
0x0057B4,0x0057C2,FUN_0057b4,derived,
0x0057C2,0x0057D0,FUN_0057c2,derived,
0x0057D0,0x0057DE,FUN_0057d0,derived,
0x0057DE,0x0058F8,FUN_0057de,derived,
0x0058F8,0x005906,FUN_0058f8,derived,
0x005906,0x005914,FUN_005906,derived,
0x005914,0x005922,FUN_005914,derived,
0x005922,0x005930,FUN_005922,derived,
0x005930,0x00593E,FUN_005930,derived,
0x00593E,0x00594C,FUN_00593e,derived,
0x00594C,0x005984,FUN_00594c,derived,
0x005984,0x005992,FUN_005984,derived,
0x005992,0x0059A0,FUN_005992,derived,
0x0059A0,0x0059AE,FUN_0059a0,derived,
0x0059AE,0x0059BC,FUN_0059ae,derived,
0x0059BC,0x0059CA,FUN_0059bc,derived,
0x0059CA,0x0059D8,FUN_0059ca,derived,
0x0059D8,0x0059E6,FUN_0059d8,derived,
0x0059E6,0x0059F4,FUN_0059e6,derived,
0x0059F4,0x005A02,FUN_0059f4,derived,
0x005A02,0x005A10,FUN_005a02,derived,
0x005A10,0x005A1E,FUN_005a10,derived,
0x005A1E,0x005A2C,FUN_005a1e,derived,
0x005A2C,0x005A3A,FUN_005a2c,derived,
0x005A3A,0x005A48,FUN_005a3a,derived,
0x005A48,0x005A56,FUN_005a48,derived,
0x005A56,0x005A64,FUN_005a56,derived,
0x005A64,0x005A70,FUN_005a64,derived,
0x005A70,0x005AD8,FUN_005a70,derived,
0x005AD8,0x005AE6,FUN_005ad8,derived,
0x005AE6,0x005AF4,FUN_005ae6,derived,
0x005AF4,0x005B02,FUN_005af4,derived,
0x005B02,0x005B10,FUN_005b02,derived,
0x005B10,0x005B1E,FUN_005b10,derived,
0x005B1E,0x005B2C,FUN_005b1e,derived,
0x005B2C,0x005B38,FUN_005b2c,derived,
0x005B38,0x005B46,FUN_005b38,derived,
0x005B46,0x005B54,FUN_005b46,derived,
0x005B54,0x005B6E,FUN_005b54,derived,
0x005B6E,0x005BF0,FUN_005b6e,derived,
0x005BF0,0x005CDC,FUN_005bf0,derived,
0x005CDC,0x005CEA,FUN_005cdc,derived,
0x005CEA,0x005CFA,FUN_005cea,derived,
0x005CFA,0x005D06,FUN_005cfa,derived,
0x005D06,0x005D16,FUN_005d06,derived,
0x005D16,0x005D22,FUN_005d16,derived,
0x005D22,0x005D2E,FUN_005d22,derived,
0x005D2E,0x005D3E,FUN_005d2e,derived,
0x005D3E,0x005D4E,FUN_005d3e,derived,
0x005D4E,0x005D88,FUN_005d4e,derived,
0x005D88,0x005D98,FUN_005d88,derived,
0x005D98,0x005DA8,FUN_005d98,derived,
0x005DA8,0x005DB8,FUN_005da8,derived,
0x005DB8,0x005DBE,FUN_005db8,derived,
0x005DBE,0x005DCE,FUN_005dbe,derived,
0x005DCE,0x005DDE,FUN_005dce,derived,
0x005DDE,0x005DEE,FUN_005dde,derived,
0x005DEE,0x005DF4,FUN_005dee,derived,
0x005DF4,0x005E04,FUN_005df4,derived,
0x005E04,0x005E14,FUN_005e04,derived,
0x005E14,0x005E24,FUN_005e14,derived,
0x005E24,0x005E2A,FUN_005e24,derived,
0x005E2A,0x005E3A,FUN_005e2a,derived,
0x005E3A,0x005E4A,FUN_005e3a,derived,
0x005E4A,0x005E5A,FUN_005e4a,derived,
0x005E5A,0x005E60,FUN_005e5a,derived,
0x005E60,0x005E70,FUN_005e60,derived,
0x005E70,0x005E80,FUN_005e70,derived,
0x005E80,0x005E90,FUN_005e80,derived,
0x005E90,0x005ED4,FUN_005e90,derived,
0x005ED4,0x005EE0,FUN_005ed4,derived,
0x005EE0,0x005EE6,FUN_005ee0,derived,
0x005EE6,0x005EF6,FUN_005ee6,derived,
0x005EF6,0x005F06,FUN_005ef6,derived,
0x005F06,0x005F0C,FUN_005f06,derived,
0x005F0C,0x005F30,FUN_005f0c,derived,
0x005F30,0x005F34,FUN_005f30,derived,
0x005F34,0x006034,FUN_005f34,derived,
0x006034,0x00613A,FUN_006034,derived,
0x00613A,0x0062EA,FUN_00613a,derived,
0x0062EA,0x006384,FUN_0062ea,derived,
0x006384,0x00638A,FUN_006384,derived,
0x00638A,0x006390,FUN_00638a,derived,
0x006390,0x006396,FUN_006390,derived,
0x006396,0x0066A8,FUN_006396,derived,
0x0066A8,0x006768,FUN_0066a8,derived,
0x006768,0x0067BA,getVehicleStatusInputs?,ghidra-hand-xmap,
0x0067BA,0x006866,FUN_0067ba,derived,
0x006866,0x00686A,FUN_006866,derived,
0x00686A,0x0068A8,FUN_00686a,derived,
0x0068A8,0x006A06,sensorADCRead,ghidra-hand-xmap,
0x006A06,0x006A4C,FUN_006a06,derived,
0x006A4C,0x006A70,FUN_006a4c,derived,
0x006A70,0x006AB2,FUN_006a70,derived,
0x006AB2,0x006B7A,FUN_006ab2,derived,
0x006B7A,0x006B80,FUN_006b7a,derived,
0x006B80,0x006B84,FUN_006b80,derived,
0x006B84,0x006BB4,FUN_006b84,derived,
0x006BB4,0x006BB8,FUN_006bb4,derived,
0x006BB8,0x006C70,FUN_006bb8,derived,
0x006C70,0x006CAA,FUN_006c70,derived,
0x006CAA,0x006D00,FUN_006caa,derived,
0x006D00,0x006D46,FUN_006d00,derived,
0x006D46,0x006DA0,FUN_006d46,derived,
0x006DA0,0x006E06,FUN_006da0,derived,
0x006E06,0x006F3A,FUN_006e06,derived,
0x006F3A,0x006FCE,FUN_006f3a,derived,
0x006FCE,0x006FD4,FUN_006fce,derived,
0x006FD4,0x00705A,readADCResult,ghidra-hand-xmap,
0x00705A,0x007094,FUN_00705a,derived,
0x007094,0x007096,FUN_007094,derived,
0x007096,0x0070AC,FUN_007096,derived,
0x0070AC,0x0070D0,FUN_0070ac,derived,
0x0070D0,0x007142,FUN_0070d0,derived,
0x007142,0x0071AC,FUN_007142,derived,
0x0071AC,0x00720E,FUN_0071ac,derived,
0x00720E,0x0072A4,FUN_00720e,derived,
0x0072A4,0x0072AE,FUN_0072a4,derived,
0x0072AE,0x0072B4,FUN_0072ae,derived,
0x0072B4,0x0072BC,FUN_0072b4,derived,
0x0072BC,0x007354,FUN_0072bc,derived,
0x007354,0x00735C,FUN_007354,derived,
0x00735C,0x0073AE,readECMVoltage??,ghidra-hand-xmap,
0x0073AE,0x0073BC,FUN_0073ae,derived,
0x0073BC,0x0073C4,FUN_0073bc,derived,
0x0073C4,0x00745C,FUN_0073c4,derived,
0x00745C,0x0074D0,getMAFSensorValue,ghidra-hand-xmap,
0x0074D0,0x0074D4,FUN_0074d0,derived,
0x0074D4,0x0074E2,FUN_0074d4,derived,
0x0074E2,0x0074F8,FUN_0074e2,derived,
0x0074F8,0x0074FE,FUN_0074f8,derived,
0x0074FE,0x007504,FUN_0074fe,derived,
0x007504,0x00753C,FUN_007504,derived,
0x00753C,0x00758C,fuelingInit??,ghidra-hand-xmap,
0x00758C,0x0075C2,FUN_00758c,derived,
0x0075C2,0x007618,FUN_0075c2,derived,
0x007618,0x00767E,FUN_007618,derived,
0x00767E,0x00768C,FUN_00767e,derived,
0x00768C,0x0076DC,FUN_00768c,derived,
0x0076DC,0x007748,FUN_0076dc,derived,
0x007748,0x00779C,FUN_007748,derived,
0x00779C,0x007814,setInterruptTimer,ghidra-hand-xmap,
0x007814,0x00789E,FUN_007814,derived,
0x00789E,0x007AAA,FUN_00789e,derived,
0x007AAA,0x007AD6,FUN_007aaa,derived,
0x007AD6,0x007B7C,FUN_007ad6,derived,
0x007B7C,0x007BA8,FUN_007b7c,derived,
0x007BA8,0x007BB4,FUN_007ba8,derived,
0x007BB4,0x007C00,FUN_007bb4,derived,
0x007C00,0x007C08,FUN_007c00,derived,
0x007C08,0x007C30,FUN_007c08,derived,
0x007C30,0x007E60,crankSensorInit?,ghidra-hand-xmap,
0x007E60,0x007ED8,FUN_007e60,derived,
0x007ED8,0x007EEE,FUN_007ed8,derived,
0x007EEE,0x007F46,FUN_007eee,derived,
0x007F46,0x007F66,FUN_007f46,derived,
0x007F66,0x007FB4,FUN_007f66,derived,
0x007FB4,0x007FD4,FUN_007fb4,derived,
0x007FD4,0x007FF0,FUN_007fd4,derived,
0x007FF0,0x008000,FUN_007ff0,derived,
0x008000,0x00803E,FUN_008000,derived,
0x00803E,0x00808E,FUN_00803e,derived,
0x00808E,0x008114,FUN_00808e,derived,
0x008114,0x0081CC,FUN_008114,derived,
0x0081CC,0x00828C,FUN_0081cc,derived,
0x00828C,0x0082DC,FUN_00828c,derived,
0x0082DC,0x00830A,FUN_0082dc,derived,
0x00830A,0x008358,FUN_00830a,derived,
0x008358,0x008378,FUN_008358,derived,
0x008378,0x00837C,FUN_008378,derived,
0x00837C,0x008402,FUN_00837c,derived,
0x008402,0x0084FA,injectorRelatedFunc,ghidra-hand-xmap,
0x0084FA,0x0084FE,FUN_0084fa,derived,
0x0084FE,0x008620,FUN_0084fe,derived,
0x008620,0x0086E8,putFuelingStuffInArray?,ghidra-hand-xmap,
0x0086E8,0x008734,FUN_0086e8,derived,
0x008734,0x008758,FUN_008734,derived,
0x008758,0x0087DE,FUN_008758,derived,
0x0087DE,0x008826,FUN_0087de,derived,
0x008826,0x008D60,FUN_008826,derived,
0x008D60,0x008DB6,FUN_008d60,derived,
0x008DB6,0x008DDE,FUN_008db6,derived,
0x008DDE,0x008E18,outputSpark1,ghidra-hand-xmap,
0x008E18,0x008E58,FUN_008e18,derived,
0x008E58,0x008F16,ignitionTimingHardwareTimerSomething,ghidra-hand-xmap,
0x008F16,0x008F5A,FUN_008f16,derived,
0x008F5A,0x008F5C,FUN_008f5a,derived,
0x008F5C,0x008FC4,FUN_008f5c,derived,
0x008FC4,0x009000,FUN_008fc4,derived,
0x009000,0x009046,FUN_009000,derived,
0x009046,0x009068,FUN_009046,derived,
0x009068,0x009090,FUN_009068,derived,
0x009090,0x009140,FUN_009090,derived,
0x009140,0x009144,FUN_009140,derived,
0x009144,0x0091F6,FUN_009144,derived,
0x0091F6,0x009470,ignitonSomethingCalc,ghidra-hand-xmap,
0x009470,0x009520,FUN_009470,derived,
0x009520,0x00952C,FUN_009520,derived,
0x00952C,0x009660,FUN_00952c,derived,
0x009660,0x009870,osTaskScheduler,ghidra-hand-xmap,
0x009870,0x009910,CANControllerSetup,ghidra-hand-xmap,
0x009910,0x0099B0,FUN_009910,derived,
0x0099B0,0x0099BC,FUN_0099b0,derived,
0x0099BC,0x009ADC,placeCANRX,ghidra-hand-xmap,
0x009ADC,0x009BF0,txCAN_EventBased,ghidra-hand-xmap,
0x009BF0,0x009C34,FUN_009bf0,derived,
0x009C34,0x009C40,FUN_009c34,derived,
0x009C40,0x009CBE,FUN_009c40,derived,
0x009CBE,0x009D60,doSomethingIfByteIs1InCANSetup,ghidra-hand-xmap,
0x009D60,0x009DB2,FUN_009d60,derived,
0x009DB2,0x009DBA,FUN_009db2,derived,
0x009DBA,0x009DC8,FUN_009dba,derived,
0x009DC8,0x009DD0,FUN_009dc8,derived,
0x009DD0,0x009E0C,FUN_009dd0,derived,
0x009E0C,0x009E4C,FUN_009e0c,derived,
0x009E4C,0x009E8C,FUN_009e4c,derived,
0x009E8C,0x009F90,FUN_009e8c,derived,
0x009F90,0x009FBA,FUN_009f90,derived,
0x009FBA,0x00A030,FUN_009fba,derived,
0x00A030,0x00A06A,FUN_00a030,derived,
0x00A06A,0x00A0C6,FUN_00a06a,derived,
0x00A0C6,0x00A0D4,whileLoop,ghidra-hand-xmap,
0x00A0D4,0x00A0DA,FUN_00a0d4,derived,
0x00A0DA,0x00A110,FUN_00a0da,derived,
0x00A110,0x00A114,FUN_00a110,derived,
0x00A114,0x00A11A,FUN_00a114,derived,
0x00A11A,0x00A120,FUN_00a11a,derived,
0x00A120,0x00A42E,FUN_00a120,derived,
0x00A42E,0x00A470,getRotorNumberForControl?,ghidra-hand-xmap,
0x00A470,0x00A47E,FUN_00a470,derived,
0x00A47E,0x00A4F8,calledLots,ghidra-hand-xmap,
0x00A4F8,0x00A518,FUN_00a4f8,derived,
0x00A518,0x00A538,FUN_00a518,derived,
0x00A538,0x00A53C,FUN_00a538,derived,
0x00A53C,0x00A55A,FUN_00a53c,derived,
0x00A55A,0x00A574,FUN_00a55a,derived,
0x00A574,0x00A600,FUN_00a574,derived,
0x00A600,0x00A67E,FUN_00a600,derived,
0x00A67E,0x00A686,FUN_00a67e,derived,
0x00A686,0x00A6B8,FUN_00a686,derived,
0x00A6B8,0x00A6D6,FUN_00a6b8,derived,
0x00A6D6,0x00A6EA,FUN_00a6d6,derived,
0x00A6EA,0x00A9EC,FUN_00a6ea,derived,
0x00A9EC,0x00AA18,FUN_00a9ec,derived,
0x00AA18,0x00AA6C,FUN_00aa18,derived,
0x00AA6C,0x00AAA4,FUN_00aa6c,derived,
0x00AAA4,0x00AAFE,FUN_00aaa4,derived,
0x00AAFE,0x00AC08,apvHardwareOutputRelated?,ghidra-hand-xmap,
0x00AC08,0x00AC58,FUN_00ac08,derived,
0x00AC58,0x00AC8C,FUN_00ac58,derived,
0x00AC8C,0x00AD34,FUN_00ac8c,derived,
0x00AD34,0x00AD52,FUN_00ad34,derived,
0x00AD52,0x00ADC2,FUN_00ad52,derived,
0x00ADC2,0x00ADCA,FUN_00adc2,derived,
0x00ADCA,0x00AEC4,FUN_00adca,derived,
0x00AEC4,0x00AEF2,FUN_00aec4,derived,
0x00AEF2,0x00AF08,FUN_00aef2,derived,
0x00AF08,0x00B26E,FUN_00af08,derived,
0x00B26E,0x00B2DC,FUN_00b26e,derived,
0x00B2DC,0x00B3A2,FUN_00b2dc,derived,
0x00B3A2,0x00B404,FUN_00b3a2,derived,
0x00B404,0x00B458,FUN_00b404,derived,
0x00B458,0x00B488,FUN_00b458,derived,
0x00B488,0x00B4D0,FUN_00b488,derived,
0x00B4D0,0x00B560,FUN_00b4d0,derived,
0x00B560,0x00B572,FUN_00b560,derived,
0x00B572,0x00B6B4,FUN_00b572,derived,
0x00B6B4,0x00B768,FUN_00b6b4,derived,
0x00B768,0x00B7C2,FUN_00b768,derived,
0x00B7C2,0x00B7CA,FUN_00b7c2,derived,
0x00B7CA,0x00B87A,FUN_00b7ca,derived,
0x00B87A,0x00BA4E,FUN_00b87a,derived,
0x00BA4E,0x00BB20,FUN_00ba4e,derived,
0x00BB20,0x00BB64,FUN_00bb20,derived,
0x00BB64,0x00BE94,updateIO_MAYBE,ghidra-hand-xmap,
0x00BE94,0x00BEF0,FUN_00be94,derived,
0x00BEF0,0x00BF68,FUN_00bef0,derived,
0x00BF68,0x00BF84,FUN_00bf68,derived,
0x00BF84,0x00BFC2,FUN_00bf84,derived,
0x00BFC2,0x00BFF8,FUN_00bfc2,derived,
0x00BFF8,0x00C026,FUN_00bff8,derived,
0x00C026,0x00C0A0,FUN_00c026,derived,
0x00C0A0,0x00C102,FUN_00c0a0,derived,
0x00C102,0x00C168,FUN_00c102,derived,
0x00C168,0x00C180,FUN_00c168,derived,
0x00C180,0x00C1F4,FUN_00c180,derived,
0x00C1F4,0x00C2B8,FUN_00c1f4,derived,
0x00C2B8,0x00C2DE,store_knock_learn_buffer,ghidra-hand-xmap,
0x00C2DE,0x00C314,enableDisableCruiseControl??,ghidra-hand-xmap,
0x00C314,0x00C33E,knockFunctionInit,ghidra-hand-xmap,
0x00C33E,0x00C350,FUN_00c33e,derived,
0x00C350,0x00C3C0,FUN_00c350,derived,
0x00C3C0,0x00C43E,knockRelatedInit,ghidra-hand-xmap,
0x00C43E,0x00C458,FUN_00c43e,derived,
0x00C458,0x00C4A6,knockSensorADCFault,ghidra-hand-xmap,
0x00C4A6,0x00C500,FUN_00c4a6,derived,
0x00C500,0x00C50E,FUN_00c500,derived,
0x00C50E,0x00C56E,FUN_00c50e,derived,
0x00C56E,0x00C57A,FUN_00c56e,derived,
0x00C57A,0x00C596,FUN_00c57a,derived,
0x00C596,0x00C686,FUN_00c596,derived,
0x00C686,0x00C692,FUN_00c686,derived,
